-9.72264689108	-40.3498134119	64.1706876964	100.353103638
10.4968007821	-40.3673336215	48.8510718747	95.8440475464
4.68065369523	-40.4281277884	44.1940065651	91.0867614746
2.59023582031	-40.4860572429	68.4330478321	100.593338013
10.5255896983	-40.2529219509	63.1064732113	99.9997787476
11.4629403374	-40.4900610295	61.4672661195	99.7871932983
-12.6352338305	-40.4664673538	57.2809629380	96.7693099976
-10.7187665806	-40.4571090425	49.1883891045	96.4483413696
-3.93645437396	-40.4397284181	43.9254678367	94.7729034424
9.19290614742	-40.6334179920	47.2375530492	94.1473388672
5.92785397574	-40.4494154155	44.7683239344	88.6426849365
9.63980056552	-40.4608783754	47.7317326448	94.8083038330
-10.0905711243	-40.4316477013	63.7117037279	100.159179688
-12.1284253656	-40.4582995172	59.7671339438	98.3970413208
-5.79314503866	-40.2774893335	67.3017463501	101.197731018
-10.9727443749	-40.3667062271	49.6055585949	96.5350189209
6.96840797131	-40.5446420484	66.6174992510	99.7263870239
8.84559745162	-40.5304046712	46.8870747987	93.7007141113
-7.82586065490	-40.4827815776	66.0022949872	100.810699463
10.9049370746	-40.2846662163	62.5094045349	99.9632568359
7.52388343023	-40.3825685948	66.2313820244	99.7928924561
12.5858019300	-40.1814654328	57.6992909632	99.3685302734
-8.45267871718	-40.3745439583	46.5214862714	95.9425277710
-6.02428335884	-40.3077850185	44.8197491078	95.3421783447
3.19004729782	-40.2610573737	43.7071728948	92.5354385376
11.3355967107	-40.5141569762	50.2733738369	96.6874008179
-10.4475842720	-40.3272552065	48.7793363962	96.4491882324
-5.30036254596	-40.5332435764	44.4589360594	95.0718994141
-9.24655511075	-40.3780474447	47.2941847835	96.1433639526
12.4103715899	-40.3640730195	53.3032098708	98.0860137939
-6.36875550615	-40.5584553602	66.9876727883	100.993461609
12.6893680195	-35.6080063193	56.5195567977	99.1728744507
12.0977928801	-40.3308296676	52.1356232805	97.6578750610
-4.92251411062	-40.4668051381	44.2927862055	95.0052795410
12.3828180114	-40.3493413057	58.8206059804	99.5021057129
11.8772489254	-40.4474623174	60.4967719494	99.7038116455
11.9000063145	-40.4226226183	51.5638023360	97.3702545166
4.52684209949	-40.3479753331	67.8658206883	100.192947388
7.16926739680	-40.3451279814	45.5170803211	90.0172576904
12.0576068536	-40.3781934269	59.9879966102	99.6712112427
-12.5424200237	-40.3259474868	57.9944171951	97.3018951416
10.8199757853	-40.4474273423	49.3503290303	96.1605377197
-3.03594304051	-40.3307184315	68.3317902129	101.281120300
5.13150603009	-40.3527578219	44.3828727362	90.2674407959
4.97604250727	-40.4415684770	67.6845625064	100.047569275
6.05925773123	-40.2593834573	67.1613348550	99.9009399414
0.618782516879	-40.5803549845	43.3150834375	93.5302581787
-3.50705716410	-40.4958896360	68.2061685245	101.195480347
-12.5499396230	-40.1539959680	54.0534606452	96.3502883911
-11.3252652311	-40.5593975009	61.7470311854	99.3348693848
-12.0175282006	-40.3205358549	51.8928092390	96.6137771606
-6.97465703123	-40.3823671879	45.3866047234	95.5575714111
-11.9806077569	-40.2901232124	60.2136727181	98.7252044678
-3.45628184319	-40.2718696519	43.7793569801	94.7137832642
3.63520104399	-40.4169627109	43.8313799727	92.1734008789
-6.83812563817	-40.4924451772	66.7018707597	100.969436646
-0.726834987784	-40.5225891541	43.3208158425	93.9397888184
12.5019774253	-40.4055836233	58.2339562345	99.3677978516
-12.4619054893	-40.3500323547	53.5523661270	96.3998489380
-10.3784690809	-40.2302027625	63.3196570642	100.121826172
-0.135619606068	-40.2757831979	43.3007241418	93.8638076782
12.5211716189	-40.4907651142	53.8762624246	98.2187423706
12.6664974078	-35.2654020130	56.9218695230	99.1378250122
9.27241625410	-33.0760430364	64.6782657721	98.9329986572
11.1110262799	-33.8923494065	62.1510238992	99.4052505493
-9.94201062320	-37.8389537908	48.0976949712	96.5205230713
-8.44850871496	-38.2689599047	46.5177692238	96.1370773315
4.26180543713	-39.0465195443	44.0364296961	91.7791595459
-1.86914407976	-31.9750679194	68.5616997420	99.9042434692
-2.56601685341	-32.1980306865	68.4380688818	100.070846558
-1.03492158393	-32.1447654931	68.6577619394	99.9543914795
-0.00971107077675	-32.1338178323	68.6999962872	99.8439483643
2.34192123838	-32.1893645573	68.4822035280	99.4782028198
0.950754431498	-32.2657300227	68.6643620452	99.7880554199
1.64795028921	-31.9964187694	68.5926272018	99.5033416748
3.29053933746	-40.3430202855	68.2663095864	100.500114441
-4.45530962703	-39.0386312470	44.1071359157	95.0882568359
-12.6844276222	-35.2981700105	56.6287256133	96.6851119995
6.20157628670	-32.2674043287	67.0828900365	98.5592880249
-10.8954390277	-33.6430524089	62.5252899089	99.4379043579
10.1196909806	-37.6777516866	48.3265487258	95.7836761475
-1.55977125962	-39.2394765314	43.3961468742	94.3511352539
12.2680010290	-34.4682134158	59.2842275732	99.3131332397
10.5276420102	-33.4421712288	63.1034325298	99.1920547485
10.1485808944	-33.3606050405	63.6352017543	99.1462326050
10.7628795160	-33.7243229256	62.7416930013	99.3445510864
